"logFC","AveExpr","t","P.Value","adj.P.Val","uid","stdev.unscaled","SE"
-4.16418553381088,-4.19256603737968,-21.7542505080419,3.39829163169003e-09,4.96150578226745e-07,"RUNX3_IRF_RUNX3",0.19322320500448,0.17932822491563
-3.86728131464899,-3.87861670187363,-17.1992610547143,2.57861882356478e-08,9.04616548143374e-07,"RUNX3_FOXO_RUNX3",0.223739412405348,0.209558241912218
-5.16757886283732,-5.1656827314602,-16.8254545279589,3.37429079790696e-08,9.04616548143374e-07,"CTCF_PU1_CTCF",0.257378585123729,0.291495510498907
-3.90703185947938,-3.92302456145982,-16.4959520765606,3.71236725310035e-08,9.04616548143374e-07,"CTCF_CTCF",0.231347603345208,0.220902524251596
-4.14705898213122,-4.16977303397849,-16.4744682368875,3.81712699483838e-08,9.04616548143374e-07,"PU1_CTCF",0.229053554281726,0.235760239447415
-4.67684878383109,-4.6290805127378,-16.378448144368,4.14884924057519e-08,9.04616548143374e-07,"FOXO_MYC_FOXO_MYC",0.244799450104429,0.269489168881673
-3.75831298066889,-3.7698853879148,-16.1814961355051,4.33720262808467e-08,9.04616548143374e-07,"IRF_MYC",0.234213087257654,0.216004660234465
-4.49427478682333,-4.45870703420193,-15.3572765278316,7.15432399386077e-08,1.28810008165075e-06,"CTCF_FOXO_CTCF",0.228175718277274,0.275520231293705
2.79890173270821,2.82961469504114,14.8461328813801,8.39513886218205e-08,1.28810008165075e-06,"NFKB_NFKB_NFKB",0.170669062414042,0.170809957524689
-4.39301415982944,-4.39144778680136,-14.9770428958859,8.82260329897773e-08,1.28810008165075e-06,"CTCF_RUNX3",0.219160411206707,0.275754017846215
2.6644140456543,2.68353388312664,14.5544252880337,9.8246701887341e-08,1.29246284098044e-06,"PU1_MYC_PU1",0.152719340374261,0.164993092636565
3.0705371198126,3.07071917006124,14.4140516008096,1.1096599936076e-07,1.29246284098044e-06,"PU1_PU1",0.22027031323408,0.194775403316935
-4.65479367053345,-4.65721649598151,-14.5474179750517,1.15082307758533e-07,1.29246284098044e-06,"FOXO_CTCF_FOXO_FOXO",0.256529823123795,0.301892698225306
3.24218958383099,3.33372895057511,14.1060849245814,1.35570821534422e-07,1.39189927227398e-06,"PU1_PU1_PU1",0.182889161794202,0.21119645840255
2.7750347302561,2.81513380267144,13.9483555478342,1.43003349891162e-07,1.39189927227398e-06,"PU1_NFKB_PU1",0.184159650121846,0.180092937537167
3.56341954170128,3.6276920459418,13.4848010923576,2.04617556378683e-07,1.79392142917935e-06,"MEF2_PU1",0.235726273188879,0.244748521929474
3.45784452053239,3.45051233001707,13.4389425951068,2.08881262301705e-07,1.79392142917935e-06,"PU1_PU1_PU1_PU1",0.254551336753703,0.23772778937696
-3.82794701110624,-3.81370603600052,-13.2154027408583,2.47976970948797e-07,1.97110546465247e-06,"CTCF_MYC",0.228627642877501,0.269754367322513
-3.46494534062994,-3.34054040789658,-13.0469370475228,2.6898418977877e-07,1.97110546465247e-06,"MYC_MYC_MYC_MYC",0.180028545722326,0.245414760808101
-2.97341452596568,-2.98339246409717,-12.9757426453321,2.70014447212667e-07,1.97110546465247e-06,"CTCF_NFKB",0.224033404190852,0.208880539188786
-3.1453998153108,-3.13312561726595,-12.1564722069126,4.76932771418007e-07,3.19785541992879e-06,"MYC_IRF_MYC",0.186779017006606,0.23710541680324
-5.04146457872183,-5.10754883593527,-12.3236822291697,4.8378734365019e-07,3.19785541992879e-06,"IRF_CTCF",0.22939275495471,0.387743702249778
2.69596673393502,2.76229481518557,12.0175459037687,5.03771744235357e-07,3.19785541992879e-06,"NFKB_PU1_NFKB",0.194329328231384,0.202448349070858
-2.21687405497227,-2.18448149494216,-11.8044723596523,5.57226739816598e-07,3.38979600055097e-06,"RUNX3_PU1_RUNX3",0.172740072022718,0.165516898139106
-3.62832391462416,-3.56266513120462,-11.914419202159,5.88421133634621e-07,3.43637942042619e-06,"RUNX3_CTCF_RUNX3",0.230856445851405,0.282455187423702
-3.86360244991525,-3.87380891935387,-11.7685765083997,6.64447729905416e-07,3.7311295602381e-06,"CTCF_IRF_CTCF",0.258886292703404,0.305947625994663
-3.44122919676918,-3.42867820071741,-11.6618744439148,6.94509172046053e-07,3.75549404143421e-06,"FOXO_RUNX3_FOXO_FOXO",0.239282332572558,0.272528640761845
-3.07408854766623,-3.02927342501383,-11.5525087622206,7.28409028868992e-07,3.79813279338832e-06,"MYC",0.24014177499451,0.243328457886589
-2.74569733992961,-2.73486220098275,-11.2315725987074,8.94606790615826e-07,4.50388246310036e-06,"NFKB_IRF",0.222728266704414,0.221043216546678
-2.85647491250576,-2.84716078620124,-11.1494119852031,9.61740557148863e-07,4.6804707114578e-06,"FOXO_MYC_FOXO_FOXO",0.234674966944899,0.232607828118096
-2.37547066133143,-2.3806808512761,-10.8219925134175,1.17501528302225e-06,5.53394294584671e-06,"FOXO_IRF_FOXO",0.218300639354126,0.195198458405747
-3.47910989071198,-3.4707078099131,-10.8868521423908,1.24060002763048e-06,5.66023762606406e-06,"RUNX3_MEF2",0.253712459462746,0.295409126790246
-2.78291898591117,-2.76649147821092,-10.7444021934849,1.30113797270949e-06,5.7415899644872e-06,"MYC_MYC",0.227143163605483,0.234529993823702
-2.86098171317185,-2.84829274849117,-10.7065534529431,1.35022305624764e-06,5.7415899644872e-06,"FOXO",0.228045368176177,0.242650197260625
