"logFC","AveExpr","t","P.Value","adj.P.Val","uid","stdev.unscaled","SE"
-4.36712353071877,-4.3543658086947,-21.5870645665846,3.19664513443535e-71,4.66710189627561e-69,"MYC_IRF_MYC",0.167407248440143,0.190117980711368
-4.40018927774138,-4.36789719095922,-21.3767396680106,2.89901693336045e-70,2.11628236135313e-68,"RUNX3_IRF_RUNX3",0.170416395714628,0.19353535366755
-4.14978513500572,-4.09851972127171,-20.8979209222259,4.39483769639453e-68,2.13882101224534e-66,"MYC_MYC_MYC_MYC",0.163770122013804,0.185987435957717
-4.22968437242303,-4.16933147523766,-20.4557871443633,4.536444128981e-66,1.65580210707806e-64,"MYC_RUNX3_MYC",0.170749227553467,0.193913338000404
-4.37943894235201,-4.38140524198731,-20.0199532526777,4.37543805371932e-64,1.27762791168604e-62,"FOXO_MEF2",0.181053137194906,0.20561509233133
-4.53437206959441,-4.46603446767562,-19.7482610938282,7.53711241287371e-63,1.8340306871326e-61,"MYC_MEF2_MYC",0.190452251042352,0.21628930483887
-3.94649863822831,-3.92523687440265,-19.6984308645198,1.27010331287592e-62,2.64907262399835e-61,"FOXO_CTCF_FOXO",0.164655366472533,0.186992774080754
-3.62604262871274,-3.62336389039589,-19.5712340896134,4.81058736692907e-62,8.77932194464555e-61,"MYC_MYC_MYC",0.151307614065195,0.171834244456956
-4.33063308380958,-4.30106546291853,-18.92330820984,4.20857827914933e-59,6.8272492083978e-58,"MYC_MYC",0.189274496665936,0.214951774439771
-3.66721096035302,-3.644934917377,-18.5737801374694,1.61230137517308e-57,2.3539600077527e-56,"RUNX3_PU1_RUNX3",0.16138487910959,0.183278607226102
-3.91791083287615,-3.91012814971205,-18.3701795322105,1.34342433001726e-56,1.78309047438654e-55,"RUNX3_MYC_RUNX3",0.175190423513665,0.198957033633441
-4.45728780697481,-4.36620323268385,-18.3092861154893,2.53138873985291e-56,3.07985630015438e-55,"MYC_FOXO_MYC",0.201713200107972,0.229077932076924
-4.03386664800469,-4.03267032123,-18.2869871527536,3.19217974658183e-56,3.58506340769959e-55,"IRF_CTCF_IRF",0.181570846119307,0.206203034467769
-4.25832668162249,-4.25321177810549,-18.0587835417742,3.41972006086509e-55,3.56627949204502e-54,"CTCF",0.194809947162697,0.221238172911628
-4.82734383088242,-4.81383762617649,-17.7924116154963,5.41786586046252e-54,5.27338943751686e-53,"IRF_CTCF",0.225887046389054,0.256531240603344
-4.38081251316467,-4.34798351792098,-17.494342084661,1.18341545408595e-52,1.07986660185343e-51,"IRF_MYC",0.207260428251165,0.235377705969368
-4.49714758245213,-4.42410224396605,-17.1712888787494,3.31353281172596e-51,2.84573994418817e-50,"PU1_CTCF",0.217125400822893,0.246580976333019
-3.0420760497833,-3.03482678414808,-17.1229615713215,5.44943701604433e-51,4.42009891301373e-50,"MYC_NFKB_MYC",0.142911519900057,0.162299122869259
-3.85785047490073,-3.82674760911612,-16.9913332450975,2.10976800252711e-50,1.62119014931031e-49,"RUNX3_RUNX3_RUNX3",0.186294606689608,0.211567627873118
-4.08563760474273,-4.04532564507219,-16.9242690580784,4.20159241857226e-50,3.06716246555775e-49,"FOXO_CTCF",0.198884236856143,0.22586518719308
-4.15251762285898,-4.14217973957057,-16.7734762142777,1.9734683124189e-49,1.37203035053885e-48,"CTCF_MEF2",0.204183145539889,0.231882954215205
-4.78137159506404,-4.78969125048474,-16.5977840933559,1.19225617958146e-48,7.91224555540421e-48,"CTCF_PU1_CTCF",0.239706379410062,0.272225326213211
-3.53258555097988,-3.48754105182089,-16.5921613444283,1.2628132508928e-48,8.01611889697166e-48,"IRF_NFKB_IRF",0.173514685940326,0.197053962848789
-4.05073032551445,-4.02773898106435,-16.5309668723344,2.36031760903422e-48,1.43585987882915e-47,"CTCF_MYC",0.201756676800228,0.22912730688606
-4.72826146871334,-4.71003803287961,-16.4012835698056,8.86871598430691e-48,5.17933013483524e-47,"NFKB_CTCF",0.239726903755568,0.272248634923912
-3.48286715326066,-3.49253607873225,-16.3874611851634,1.02111451452689e-47,5.73395073542022e-47,"FOXO_MYC_FOXO_FOXO",0.173010596064322,0.196481487342407
-4.41044666576951,-4.38053799407886,-16.3409103028619,1.64112150857453e-47,8.87421260192153e-47,"CTCF_CTCF_CTCF",0.223486876815121,0.253805460226372
-4.05566488006321,-3.95936533352126,-16.3077143508784,2.30146674731767e-47,1.20005051824421e-46,"RUNX3_CTCF_RUNX3",0.204785168603934,0.232566648680913
-4.34956440079355,-4.31575225558216,-16.2172980938112,5.77641991443563e-47,2.90812864657794e-46,"rd",0.221884648944704,0.251985871587281
-4.67638867722785,-4.67638290077047,-16.1624076815883,1.00930116683755e-46,4.91193234527609e-46,"CTCF_RUNX3",0.240443919539997,0.273062922204445
-4.21373597865621,-4.15528539877099,-16.1091010305522,1.73458948585994e-46,8.16935693340489e-46,"NFKB_CTCF_NFKB",0.215950386353403,0.245246557540957
-3.90793547203292,-3.84955209669743,-15.941858024019,9.4572483061445e-46,4.26708038097424e-45,"MYC_CTCF_MYC",0.201325076614745,0.22863715513634
-4.2931396474169,-4.25939882176832,-15.9399192708586,9.64477072411987e-46,4.26708038097424e-45,"FOXO_FOXO_FOXO",0.222628794768208,0.252830969410928
-4.28589833673138,-4.1942675648125,-15.8455473271509,2.50632151902154e-45,1.07624394640337e-44,"RUNX3_FOXO_RUNX3",0.223552310949898,0.253879771259432
-2.94556393877899,-2.94376123922325,-15.7830590769147,4.7130565830364e-45,1.96601788892375e-44,"MYC_PU1_MYC",0.149659536274868,0.169962585825255
-4.56540381264022,-4.53151765516807,-15.7375521636937,7.46197788580746e-45,3.02624658702191e-44,"CTCF_FOXO_CTCF",0.240725212881662,0.27338237624603
-4.10486616933408,-3.99674267526556,-15.7271155820743,8.29081651911685e-45,3.27151138321908e-44,"RUNX3_FOXO",0.21509996004124,0.244280761049355
-3.53429395352414,-3.42600527958954,-15.6917289975566,1.18477221102478e-44,4.55201954762151e-44,"RUNX3_NFKB",0.183567278584739,0.208470306121125
-4.14350500700696,-4.1031767435315,-15.5988833086593,3.01967692856745e-44,1.13044315787397e-43,"CTCF_CTCF",0.219049342352711,0.248765922815708
-4.38986098759055,-4.42619490500926,-15.5126674597233,7.18904145520233e-44,2.62400013114885e-43,"CTCF_MEF2_CTCF",0.234250648497274,0.266029462210257
-3.0966365122872,-3.08399713439653,-15.4816161676163,9.82204547699997e-44,3.49760643815121e-43,"FOXO_RUNX3_FOXO",0.16116607753238,0.183030122680641
-4.20604052045377,-4.18205928830846,-15.2114148209831,1.4731013279679e-42,5.12078080674557e-42,"MYC_CTCF",0.22824901185175,0.259213634038885
-4.47552812295251,-4.48111803700393,-15.1498014564288,2.726081068653e-42,9.25599618658926e-42,"FOXO_MYC_FOXO_MYC",0.244840574685175,0.278056034545003
-3.53073400473519,-3.5408474843063,-14.8568147798419,5.0355209314471e-41,1.67087739998017e-40,"MEF2_FOXO_MEF2",0.19367228705747,0.219946176036003
-4.21533135536635,-4.21062462526228,-14.8313286316657,6.48401788120607e-41,2.10370357923575e-40,"CTCF_NFKB_CTCF",0.234650008585448,0.266483000120042
-4.10375988121017,-4.10390138529396,-14.8017268053366,8.69558563716239e-41,2.75990326744719e-40,"RUNX3_CTCF",0.228481976621261,0.25947820317773
-3.95165715173811,-4.02823503321799,-14.7469475493603,1.49602870517822e-40,4.64723810544724e-40,"FOXO_CTCF_FOXO_FOXO",0.220248606717645,0.25012788128241
-3.64498626050315,-3.71875933616103,-14.5837969290762,7.49972581103214e-40,2.28116660085561e-39,"CTCF_RUNX3_CTCF",0.204196304318229,0.23189789813424
-4.098816416355,-4.12691773384165,-14.2061327536832,3.05766708491018e-38,9.11059988565074e-38,"RUNX3_MEF2",0.237754702008259,0.270008881166249
-3.66573338462603,-3.57143548834935,-14.1782208946701,4.01616994455514e-38,1.1727216238101e-37,"IRF",0.211325963525468,0.23999477819332
-4.1574231441933,-4.15596667466509,-14.1377901142571,5.95934746141196e-38,1.70600927326695e-37,"MEF2_CTCF",0.242554220621879,0.275459510070973
-2.68797995818132,-2.67709750858157,-14.0799617016967,1.04718687450302e-37,2.94017853225848e-37,"IRF_RUNX3_IRF",0.151653201720794,0.172226715080859
-4.15276803104426,-4.15438209324716,-13.988783679425,2.54266725904421e-37,7.00432867585763e-37,"MYC",0.244844849201159,0.278060888948592
-3.22627762849356,-3.19419616562888,-13.9691247420586,3.0777613902905e-37,8.3213548700447e-37,"CTCF_PU1",0.186788084983585,0.212128052213461
-3.79758633902627,-3.76514010535019,-13.8965242282412,6.22548817738591e-37,1.65258413436062e-36,"FOXO_MYC",0.223964530213412,0.254347912840635
-3.98784261441247,-4.01602111049792,-13.8754957459066,7.63264529575401e-37,1.98993966639301e-36,"MEF2_MYC",0.236377683610485,0.268445054273288
-4.07146556498814,-4.06526937247318,-13.7697727078438,2.12252193034907e-36,5.43663511984147e-36,"CTCF_IRF",0.243540057083741,0.276579086667489
-3.45342029905305,-3.30754537148441,-13.7579647693035,2.37892199723749e-36,5.98832088959783e-36,"RUNX3_NFKB_RUNX3",0.204192642134959,0.231893739133392
-3.96369637190594,-3.95700700074715,-13.6942877293138,4.39731483987097e-36,1.08814909596807e-35,"RUNX3",0.237952917205837,0.270233986551236
-3.84180737452292,-3.8476717163852,-13.6303365221289,8.14061212662419e-36,1.98088228414522e-35,"CTCF_NFKB",0.231195105346689,0.262559399239995
-3.51902122980293,-3.53640423092043,-13.5139117162249,2.49069097438131e-35,5.96132593868313e-35,"MYC_MEF2",0.212154684982373,0.240935925314649
-3.60769035969954,-3.58274527593653,-13.5007048826495,2.82687590285494e-35,6.65683680349712e-35,"CTCF_FOXO",0.218145406445467,0.247739357532669
-3.8328329405166,-3.81816471011748,-13.466841558087,3.91019570111591e-35,9.06172337084005e-35,"RUNX3_RUNX3",0.233415139734895,0.265080607006852
-2.57306541955834,-2.5728649349416,-13.4603415303577,4.16127276672835e-35,9.49290349909905e-35,"IRF_MYC_IRF",0.151116816712163,0.171617563233046
-3.93847615014533,-3.90457971467574,-13.4256970527865,5.79684758230317e-35,1.30206114925579e-34,"FOXO_RUNX3_FOXO_FOXO",0.24105923040034,0.273761707109926
-3.84735102685718,-3.84655013686621,-13.2063007039808,4.69195640756347e-34,1.03791762955192e-33,"MEF2_MYC_MEF2",0.238988085212236,0.271409587087696
-3.85901704146951,-3.8314318765724,-13.1569049584765,7.49826459718713e-34,1.63395019580496e-33,"MYC_RUNX3",0.240666096412576,0.273315239943187
-3.68573833995622,-3.70990459923751,-13.1052471767821,1.22333799185127e-33,2.62657862956303e-33,"CTCF_IRF_CTCF",0.229972116855491,0.261170498194513
-3.69186909215906,-3.68775772515754,-12.9682490664471,4.46269037084939e-33,9.44279411802914e-33,"FOXO_MYC_FOXO",0.232817847405338,0.26440228505456
-3.84967284971249,-3.85155177017888,-12.8881047026932,9.48879911230996e-33,1.97909238628179e-32,"MYC_IRF",0.245047123532507,0.27829060413586
-3.52914052457217,-3.51449005776974,-12.8807786571691,1.01651639787905e-32,2.09030132521607e-32,"NFKB",0.223274558467281,0.253564338435437
-3.53428494190432,-3.59319441007216,-12.8219195828838,1.76640853569337e-32,3.58188397515601e-32,"MEF2_FOXO",0.224652793571415,0.255129547095068
-3.72951115769184,-3.71904576164484,-12.5943857564222,1.47963059630971e-31,2.95926119261942e-31,"FOXO",0.242360793650183,0.275239842490168
